ds,close,target,delta,return,return_1d,return_2d,return_3d,return_5d,momentum_aceel,momentum_consistency,vol_3d,vol_10d,vol_regime,open,high,low,rsi_9,rsi_14,rsi_divergence,adx,bb_upper,bb_lower,bb_position,z_score,macd,macd_signal,macd_hist,stoch_k,stoch_d,volatilidade,volatilidade_relativa,ema_5,ema_10,ema_cross,target_lag1,target_lag2,target_lag3,target_lag4,target_lag5,target_lag6,target_lag7,close_lag1,close_lag3,close_lag5,close_lag7,daily_return
2023-10-03,113419,0.0,-1508.0,-0.012936987946639222,-0.012936987946639222,-0.005823850135227349,0.006385193348902751,-0.007487599741211937,-0.007113137811411874,0,0.013338085276270922,0.010803410964412702,1.2346179665114694,115055,116672.0,114761.0,41.58857620200663,43.40772905851247,1.8191528565058448,13.033779760069567,119854.46519887428,113781.93480112571,-0.059766650367080905,-2.239066601468322,-571.0452762296045,-375.6420773741882,-195.4031988554163,47.86300594395698,68.02241723012544,1911.0,1.016651998501233,114858.1952564525,115509.65083475168,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,115057.0,115731.0,114193.0,116009.0,-0.0142
2023-10-04,113607,1.0,-1638.0,-0.014236421947382616,-0.014236421947382616,-0.026989233474885244,-0.019977361294726603,-0.0067779986514059365,0.012752811527502628,0,0.012022454217491301,0.011407325403097947,1.0539240174762001,113430,115056.0,113151.0,34.373651981684944,38.38237810832979,4.008726126644845,13.386876648452917,119955.59307528462,113245.00692471539,0.05394358512987808,-1.7842256594804846,-743.3867991529696,-449.1910217299446,-294.195777423025,7.150480256136606,48.519921383614616,1905.0,1.0168359095368136,114441.13017096832,115163.71431934227,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,113419.0,116565.0,114327.0,115925.0,0.0017
2023-10-05,113284,0.0,188.0,0.0016575706010457658,0.0016575706010457658,-0.012602449220820988,-0.02537639943379233,-0.0062977249468629815,0.014260019821866754,0,0.008825235285377164,0.010940087791126497,0.8066877939074045,113609,114075.0,113036.0,35.81149494698644,39.25166344997213,3.440168502985685,14.497011754214265,120003.79207886316,112824.40792113685,0.06401552957276212,-1.7439378817089533,-854.943413418805,-530.3415000677167,-324.60191335108834,14.781258089567693,23.264914763220492,1039.0,1.0091917619165576,114055.42011397886,114821.94807946186,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,113607.0,115057.0,115731.0,114193.0,-0.0028
2023-10-06,114170,1.0,-323.0,-0.0028431346659977264,-0.0028431346659977264,-0.001190276761389164,-0.015409753426562478,-0.021143859467212756,-0.0016528579046085623,0,0.008192296606227731,0.00912822098068886,0.8974691370376423,113283,114359.0,112705.0,34.356571208502004,38.253149856158366,3.896578647656362,15.580754255420933,120130.40937587048,112427.69062412952,0.22619407926281648,-1.0952236829487356,-958.3687560667604,-615.9469512675255,-342.4218047992349,13.80543633762518,11.912391561109892,1654.0,1.0146754802360143,114093.61340931924,114703.41206501423,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,113284.0,113419.0,116565.0,114327.0,0.0078
2023-10-09,115156,1.0,886.0,0.007821051516542443,0.007821051516542443,0.004955680547853669,0.006621465539283555,-0.020546476214987397,0.002865370968688774,1,0.0053536546992431315,0.009693952315747528,0.5522674885192373,114169,114491.0,111599.0,41.6695876146582,42.56892439269842,0.8993367780402224,16.740433433825626,120166.41303912023,112277.38696087975,0.3648882651129826,-0.5404469395480693,-957.8003634853521,-684.3176337110909,-273.4827297742612,50.68007096392667,26.422255130373244,2892.0,1.0259142107008128,114447.7422728795,114785.70078046618,0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,114170.0,113607.0,115057.0,115731.0,0.0086
2023-10-10,116737,1.0,986.0,0.00863624419724962,0.00863624419724962,0.01652484022456835,0.01363472321247805,0.0008604430847318767,-0.007888596027318728,1,0.006405278358881462,0.010220619042325406,0.626701605094179,115158,115219.0,113448.0,48.809463850745196,47.00790177718892,-1.8015620735562763,18.270126714653,120094.71213757142,112176.38786242859,0.5759567275980432,0.303826910392173,-867.7846671496372,-721.0110403988002,-146.77362675083702,98.25966850828729,54.24839193661311,1771.0,1.0156106762569634,115210.82818191969,115140.48245674506,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,115156.0,113284.0,113419.0,116565.0,0.0137
2023-10-11,117051,1.0,1581.0,0.013729202125811968,0.013729202125811968,0.02248401506525366,0.03048091522192009,0.029254357735476466,-0.008754812939441692,1,0.003201796453831201,0.00976767476654255,0.32779515394988284,116737,116900.0,115158.0,58.06811114885383,53.247802112890525,-4.820309035963305,19.102976342315834,119950.62859494664,112197.37140505336,0.6260115556689598,0.5040462226758391,-661.2506068621296,-709.0589536914662,47.80834682933653,96.92510847009999,81.95494931410471,1742.0,1.015127042845482,115824.21878794646,115487.8492827914,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,116737.0,114170.0,113607.0,115057.0,0.0027
2023-10-13,115754,0.0,314.0,0.0026898070020644482,0.0026898070020644482,0.016455938031887163,0.02523429972847513,0.03031503340463182,-0.013766131029822715,1,0.005525193518128404,0.009760893869207012,0.566054051213373,117050,117099.0,116231.0,59.69683449149706,54.39634869874762,-5.300485792749434,18.678245427647276,119797.39152435541,112238.10847564459,0.4651091249923522,-0.13956350003059145,-466.85211966409406,-660.6175868859918,193.76546722189778,99.12727272727273,98.1040165685534,868.0,1.0074678872245786,115800.81252529763,115536.24032228388,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,117051.0,115156.0,113284.0,113419.0,-0.0111
2023-10-16,116534,1.0,-1297.0,-0.011080640062878566,-0.011080640062878566,-0.008420637844042567,0.005192955642780328,0.021803608629638704,-0.0026600022188359995,0,0.012429948555098352,0.009927643142537163,1.2520543271584283,115760,117070.0,115658.0,50.569314163861684,49.03751757722991,-1.5317965866317707,18.142388709133275,119265.72728950361,112405.9727104964,0.601774778085579,0.40709911234231616,-412.6897479885374,-611.032019106501,198.3422711179636,75.54545454545455,90.53261191427582,1412.0,1.0122084075463869,116045.20835019842,115717.65117277771,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,115754.0,116737.0,114170.0,113607.0,0.0067
2023-10-17,115908,0.0,780.0,0.0067384280456830314,0.0067384280456830314,-0.0044168781129593215,-0.0017389516605703648,0.020705964789349274,0.011155306158642353,0,0.009341089631129671,0.009891274861483713,0.9443767119952915,116526,116905.0,115760.0,55.203299763739984,52.094050540045934,-3.10924922369405,17.967262265384086,118889.60349762128,112559.6965023787,0.5289656704494723,0.11586268179788921,-303.3296021117858,-549.491535707558,246.1619335957722,84.5247877293892,86.39917166737223,1145.0,1.0098911541119557,115999.4722334656,115752.26005045451,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,116534.0,117051.0,115156.0,113284.0,-0.0054
2023-10-18,114060,0.0,-626.0,-0.005371822815658955,-0.005371822815658955,0.0013304075885065547,-0.009764974241997071,0.006530271978880897,-0.00670223040416551,0,0.009099157090488731,0.009043343504891763,1.0061717865263857,115907,116917.0,115564.0,50.89537037837389,49.526716049653146,-1.3686543287207442,17.80464485333127,118534.99533911407,112676.30466088591,0.23617825468344328,-1.0552869812662264,-264.1291504749097,-492.4190586610283,228.28990818611862,38.639876352395675,66.23670620907988,1353.0,1.0117077982762799,115352.98148897705,115444.57640491734,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,115908.0,115754.0,116737.0,114170.0,-0.016
2023-10-19,114004,0.0,-1848.0,-0.015943679469924477,-0.015943679469924477,-0.021229855664441244,-0.014634483473573212,-0.022931889632250235,0.005286176194516767,0,0.011349745447898501,0.009368476810228355,1.2114824723168474,114059,115907.0,113952.0,40.41979664912878,42.81808530240557,2.3982886532767935,17.771216245959177,118222.85487073754,112609.84512926247,0.24837920027752428,-1.0064831988899021,-377.8253305260587,-469.5003130340345,91.67498250797581,3.4318398474737846,42.198834643086286,1955.0,1.0171563465318731,114903.32099265135,115182.65342220511,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,114060.0,116534.0,117051.0,115156.0,-0.0005
2023-10-20,113155,0.0,-56.0,-0.0004909696650885476,-0.0004909696650885476,-0.016426821272043313,-0.021710402114404337,-0.026031388027440983,0.015935851606954765,0,0.007899083500721776,0.009366248793420897,0.8433561476895961,113996,115063.0,113768.0,40.13815587044699,42.629643694068974,2.4914878236219877,18.611301622897408,117590.4748136464,112773.1251863536,0.07927072834466445,-1.6829170866213432,-467.06506896471546,-469.0132642201707,1.9481952554552322,7.147183525136281,16.406299908335313,1295.0,1.011382814148091,114320.54732843423,114813.98916362238,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,114004.0,115908.0,115754.0,116737.0,-0.0074
2023-10-23,112785,0.0,-849.0,-0.007447107119048502,-0.007447107119048502,-0.0079344204804489,-0.023751596093453453,-0.022452787808628694,0.0004873133614003988,0,0.007739141105494561,0.009651555402110424,0.8018542901180786,113145,114090.0,112533.0,35.874699090147516,39.77185721330165,3.897158123154135,19.48294695267111,117557.59528028533,112507.00471971468,0.055042133578516096,-1.7798314656859402,-599.386059832992,-495.087823342735,-104.29823649025701,14.187956204379562,8.255659858996609,1557.0,1.0138359414571725,113808.69821895617,114445.08204296377,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,113155.0,114060.0,116534.0,117051.0,-0.0033
2023-10-24,113762,1.0,-370.0,-0.00326985108921396,-0.00326985108921396,-0.01069260727693766,-0.011178327196212479,-0.032170868587708346,0.0074227561877237,0,0.003501416336915857,0.009273612576707472,0.3775676747280087,112814,113680.0,112164.0,34.098909537320836,38.55869433899136,4.459784801670523,20.857594519480184,117541.3260026565,112200.87399734351,0.2923209498191144,-0.830716200723544,-725.741410971008,-541.2185408683897,-184.5228701026183,13.065432358510414,11.466857362675484,1516.0,1.0135159231125852,113793.13214597078,114320.88530787945,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,112785.0,114004.0,115908.0,115754.0,0.0087
2023-10-25,112830,0.0,977.0,0.008662499445848404,0.008662499445848404,0.005364323273385985,-0.0021227325357005,-0.018514684059771525,0.0032981761724624192,0,0.00836012241642993,0.009276704053259538,0.9011953349414493,113762,114249.0,112814.0,42.54704658757432,43.46275054485516,0.9157039572808401,22.29209044827683,117428.6572508751,112097.2427491249,0.1374414333446693,-1.4502342666213253,-738.5298893729196,-580.6808105692957,-157.8490788036239,42.693026983702914,23.315471848864362,1435.0,1.0127200524757565,113472.08809731384,114049.81525190135,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,113762.0,113155.0,114060.0,116534.0,-0.0082
2023-10-26,114777,1.0,-932.0,-0.008192542325205276,-0.008192542325205276,0.00039898922729086905,-0.0028721664972825023,-0.010783798001052114,-0.008591531552496146,0,0.008667047857647155,0.007841625827066536,1.1052615935500967,112840,114319.0,112680.0,37.40150285144126,40.16899053234988,2.767487680908623,23.042938224900347,117488.4786237202,111901.1213762798,0.5147117852608499,0.058847141043399935,-814.4806358203205,-627.4407756195006,-187.03986020081982,22.973439116936873,26.243966153050135,1639.0,1.0145456159034434,113907.05873154255,114182.03066064657,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,112830.0,112785.0,114004.0,115908.0,0.0173
2023-10-27,113301,0.0,1947.0,0.017256048923158795,0.017256048923158795,0.008922135686784793,0.017661923128075463,0.006780463843373941,0.008333913236374002,1,0.012945863703961327,0.0101156209104916,1.2797893296430563,114777,114886.0,112840.0,51.25587118333922,48.883973705728366,-2.371897477610851,23.80757181060194,117505.74971831637,111928.85028168364,0.24604168210442923,-1.0158332715822842,-709.3881364748668,-643.8302477905739,-65.55788868429283,95.99559147685525,53.887352525831744,2046.0,1.018131868131868,113705.0391543617,114021.84326780176,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,114777.0,113762.0,113155.0,114060.0,-0.0129
2023-10-30,112532,0.0,-1476.0,-0.01285971928173768,-0.01285971928173768,0.004174421696357289,-0.004052319755278533,0.0012902655649329464,-0.01703414097809497,0,0.0162089112930766,0.010308557261800577,1.5723743761059945,113303,115342.0,112953.0,43.11731352042876,43.688635838486185,0.5713223180574261,23.95226265657891,117409.91738804262,111781.68261195738,0.1333130933398103,-1.4667476266407595,-736.7101026689052,-662.4062187662403,-74.3038839026649,35.777218376337316,51.58208299004321,2389.0,1.021150389985215,113314.0261029078,113750.962673656,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,113301.0,112830.0,112785.0,114004.0,-0.0068
2023-10-31,113144,1.0,-769.0,-0.006787230474576522,-0.006787230474576522,-0.019559667877710685,-0.0026411415403704286,-0.00224320610010198,0.012772437403134163,0,0.015926465914119798,0.00990047718502814,1.6086563926640198,112534,114204.0,112309.0,39.44617147751937,41.230047618423974,1.783876140904603,23.638956501467376,117192.07165534941,111596.22834465058,0.27659310123823516,-0.8936275950470589,-811.0653741580172,-692.1380498445957,-118.92732431342154,7.352456313880646,46.37508872235781,1895.0,1.0168730912037325,113257.35073527186,113640.60582390038,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,112532.0,114777.0,113762.0,113155.0,0.0054
2023-11-01,115053,1.0,612.0,0.005438453062240001,0.005438453062240001,-0.0013856894466950376,-0.014227589151136533,-0.005432393945254077,0.006824142508935038,0,0.009319921042095787,0.010250635525617459,0.9092042165389927,113157,113597.0,112098.0,43.7352453735209,43.934164006572054,0.1989186330511572,23.750497553761775,117131.58509542058,111465.41490457942,0.6331587253096596,0.5326349012386378,-811.2575056761707,-715.9619410109108,-95.29556466525992,32.24414303329223,25.1246059078368,1499.0,1.0133722278720405,113855.90049018124,113897.4047650094,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,113144.0,113301.0,112830.0,112785.0,0.0169
2023-11-03,118160,1.0,1909.0,0.016872304320158404,0.016872304320158404,0.022402516617495483,0.015463235099425487,0.01970220685987778,-0.005530212297337078,1,0.01183197559746373,0.010664478172692966,1.1094753447721626,115062,115433.0,113157.0,54.936235602931404,51.43983292317176,-3.4964026797596475,23.98433455585839,117200.70817369748,111559.69182630251,1.1700565584684972,2.680226233873993,-649.8780360032251,-702.7451600093738,52.86712400614863,88.6056971514243,42.73409883286579,2276.0,1.0201136474102352,115290.60032678749,114672.42208046223,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,115053.0,112532.0,114777.0,113762.0,0.027
2023-11-06,118431,1.0,3107.0,0.027004945546834858,0.027004945546834858,0.044332885526408905,0.0500124409056979,0.029474546294118165,-0.017327939979574047,1,0.010789786612848507,0.013443339858807139,0.802612053713705,118160,118502.0,115062.0,66.97436512227983,60.66871754801394,-6.3056475742658975,22.597601227245825,117866.52504718673,111349.17495281328,1.0866111141245256,2.346444456498097,-268.1832602081413,-615.8327800491273,347.64951984098604,94.65958775765147,71.83647598078939,3440.0,1.0298969251360137,116337.40021785833,115355.79988401454,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,118160.0,113144.0,113301.0,112830.0,0.0023
2023-11-07,119268,1.0,271.0,0.002293500338524046,0.002293500338524046,0.029360381737112418,0.04672806335289548,0.045277623321947624,-0.02706688139858837,1,0.012422207721434531,0.012890006734867818,0.9637083965078251,118422,118758.0,118045.0,67.81794436590198,61.358536827498156,-6.459407538403823,22.34894557295496,118477.44208549346,111252.95791450654,1.1094275931396422,2.437710372558572,55.53980641430826,-481.55826275644023,537.0980691707484,95.09009009009009,92.78512499972202,713.0,1.0060400694650344,117314.26681190555,116067.1089960119,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,118431.0,115053.0,112532.0,114777.0,0.0071
2023-11-08,119177,0.0,837.0,0.00706740633786751,0.00706740633786751,0.009377115775220046,0.03663528982295117,0.059858529129491966,-0.002309709437352536,1,0.013108210992116252,0.012596176986945965,1.0406499532120685,119268,119577.0,118026.0,70.4413641365519,63.48847985173802,-6.9528842848138765,22.235214892533197,119213.25875449185,111026.94124550816,0.9955708101411826,1.9822832405647284,375.30528816791775,-310.1855525715686,685.4908407394864,95.86843160850381,95.2060364854152,1551.0,1.013141172284073,117935.1778746037,116632.54372400974,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,119268.0,118160.0,113144.0,113301.0,-0.0008
2023-11-09,119034,0.0,-91.0,-0.0007629875574336475,-0.0007629875574336475,0.00629902643733482,0.0086069735951253,0.05332143109665566,-0.007062013994768468,0,0.003946461818394543,0.012700053819940226,0.31074370820368047,119180,119976.0,118464.0,69.74595326302045,63.081365765990626,-6.664587497029828,22.496544664876204,119798.69591031146,110843.60408968852,0.9146076974274654,1.6584307897098631,614.2975569131377,-125.28893067462732,739.586487587765,88.28273940460478,93.08042036773297,1512.0,1.0127633711507293,118301.45191640248,117069.17213782614,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,119177.0,118431.0,115053.0,112532.0,-0.0012
2023-11-10,120568,1.0,-143.0,-0.0011998959530782338,-0.0011998959530782338,-0.0019619680048295063,0.005091572307926118,0.03460144455164138,0.0007620720517512725,0,0.004652136510458292,0.012087008419247121,0.38488733928987084,119036,120257.0,118446.0,68.5495827441139,62.404170145176664,-6.1454125989372415,22.916331671203235,120176.57060744907,110695.42939255093,1.0412850503624875,2.1651402014499497,783.1342625464167,56.39570796958154,726.7385545768352,76.45813282001924,86.86976794437601,1811.0,1.0152896678655252,119056.96794426833,117705.3226582214,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,119034.0,119268.0,118160.0,113144.0,0.0129
2023-11-13,120410,0.0,1534.0,0.012887074281297872,0.012887074281297872,0.011671715179942366,0.010899822249052615,0.020379146919431212,0.0012153591013555065,1,0.00800997094804948,0.01168439427946724,0.6855272730846858,120561,120823.0,119036.0,73.94350341715534,66.55230828455481,-7.391195132600529,23.43023972926842,120840.46621121785,110383.23378878216,0.9588355509537786,1.8353422038151126,1028.8594961617055,250.88846560800638,777.971030553699,90.88308902395424,85.2079870828595,1787.0,1.0150122651970832,119507.9786295122,118197.08217490843,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,120568.0,119177.0,118431.0,115053.0,-0.0013
2023-11-14,123166,1.0,-158.0,-0.0013104638046579353,-0.0013104638046579353,0.011559722432246344,0.010345956015002988,0.016710151902795678,-0.01287018623690428,0,0.00816522140275622,0.010199924159293664,0.8005178543721303,120411,120606.0,119878.0,72.50266147370337,65.74765239155757,-6.755009082145804,24.15484781385069,121497.32799691806,110191.97200308193,1.1476001290000712,2.590400516000284,1197.0503829410736,440.1208490746199,756.9295338664538,85.23417947801215,84.19180044066195,728.0,1.0060728407214001,120727.31908634146,119100.52177947054,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,120410.0,119034.0,119268.0,118160.0,0.0229
2023-11-16,124639,1.0,2756.0,0.02288846441325476,0.02288846441325476,0.021548006104439077,0.03471277114101845,0.032682697789851334,0.001340458308815684,1,0.012159948047925348,0.010333694684185017,1.1767280164117178,123165,123370.0,120411.0,80.10864443754444,72.08718833059413,-8.02145610695031,24.82769817810566,122708.81525336512,109643.68474663488,1.14773558868322,2.5909423547328805,1535.0341217802925,659.1035036157546,875.9306181645379,95.8570268074736,90.65809843648007,2959.0,1.0245741668120023,122031.21272422765,120107.51781956681,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,123166.0,120568.0,119177.0,118431.0,0.012
2023-11-17,124773,1.0,1473.0,0.011959469334069439,0.011959469334069439,0.035121667635578335,0.03376517815672475,0.045830990879112576,-0.023162198301508896,1,0.0121183207434229,0.010281327698418299,1.1786727452804766,124639,124737.0,123165.0,82.94517804733209,74.77448371391007,-8.17069433342202,26.46946205805014,124158.28457793064,109067.31542206937,1.040733992344727,2.162935969378909,1899.8472035286104,907.2522435983259,992.5949599302845,98.44221904307742,93.17780844285444,1572.0,1.0127633662160516,122945.14181615175,120955.78730691831,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,124639.0,120410.0,119034.0,119268.0,0.0011
2023-11-20,125957,1.0,134.0,0.0010751049029598114,0.0010751049029598114,0.013047431921147101,0.03623453201561322,0.048213115580422405,-0.01197232701818729,1,0.010906687364758035,0.010282423184812092,1.0607117766625311,124773,125431.0,124547.0,83.19049805689578,75.0101848088,-8.180313248095771,28.376788342320737,125417.2469079705,108879.65309202949,1.0326379458848005,2.130551783539202,2174.7081968809653,1160.7434342548538,1013.9647626261115,89.71071149335418,94.6699857813018,884.0,1.0070977221450537,123949.09454410116,121865.09870566044,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,124773.0,123166.0,120568.0,119177.0,0.0095
2023-11-21,125626,0.0,1184.0,0.009489232446122209,0.009489232446122209,0.0105745392694101,0.022660474481593917,0.04469676862849181,-0.0010853068232878904,1,0.0057062685072994425,0.00794822844067021,0.7179296053069002,125957,126162.0,124773.0,85.29330878285742,77.05062550413277,-8.242683278724655,30.333504878970363,126752.89319998899,108739.30680001102,0.937442040970233,1.7497681638809308,2459.7222720501013,1420.5392018139034,1039.1830702361979,96.7377466581795,94.96355906487044,1389.0,1.0111322161044456,124508.06302940077,122548.89894099491,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,125957.0,124639.0,120410.0,119034.0,-0.0026
2023-11-22,126035,1.0,-331.0,-0.002627880943496641,-0.002627880943496641,0.006836414929511925,0.007918869695681119,0.04331866124076078,-0.009464295873008566,0,0.006209322069659242,0.008374346639467659,0.7414694348088219,125626,125957.0,125060.0,82.06459189121142,75.20199020572943,-6.862601685481991,32.34486801684607,127756.8683038539,108982.43169614609,0.9082865526229963,1.633146210491984,2628.588316447014,1662.1490247405256,966.4392917064886,90.67988175969397,92.37611330374261,897.0,1.0071725571725572,125017.04201960051,123182.73549717765,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,125626.0,124773.0,123166.0,120568.0,0.0033
2023-11-23,126576,1.0,409.0,0.003255695477050846,0.003255695477050846,0.000619258953452384,0.010114367691728132,0.023293766136758487,0.002636436523598462,1,0.006059398918733395,0.008404354808925277,0.7209832350602833,126035,126875.0,125439.0,82.9611983979145,75.96921568255152,-6.99198271536298,34.21256235915922,128627.76874311174,109436.53125688825,0.8930882521471266,1.572353008588507,2763.5621311004797,1882.431646012517,881.1304850879628,77.35849056603773,88.25870632797047,1436.0,1.0114477953427563,125536.69467973367,123799.69267950898,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,126035.0,125957.0,124639.0,120410.0,0.0043
2023-11-24,125517,0.0,541.0,0.004292458444083103,0.004292458444083103,0.007562128858675798,0.004914375540859162,0.015540882067410777,-0.003269670414592696,1,0.003732346138501505,0.008128926025627342,0.4591438188433342,126553,126760.0,125764.0,84.14095934275544,76.98359932716212,-7.157360015593312,36.201024662960556,129495.33529543041,109850.3647045696,0.7974883557585367,1.1899534230341462,2880.9739559018926,2082.1401079903926,798.8338479115,87.15635738831615,85.0649099046827,996.0,1.0079195954327151,125530.12978648911,124111.9303741437,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,126576.0,125626.0,124773.0,123166.0,-0.0084
2023-11-27,125731,1.0,-1059.0,-0.00836651497914298,-0.00836651497914298,-0.00410996945292974,-0.0008676547848375238,0.005962828496549832,-0.00425654552621324,0,0.00702851645640599,0.00909916815665284,0.7724350550953499,125517,126553.0,125341.0,73.00875590347945,70.69297261123664,-2.3157832922428128,38.04745394506179,129905.0865787707,110709.3134212293,0.7825517865566756,1.130207146226703,2855.653032815797,2236.8426929554735,618.8103398603234,35.39486203615604,66.63656999683671,1212.0,1.0096696212731668,125597.08652432608,124406.30666975393,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,125517.0,126035.0,125957.0,124639.0,0.0017
2023-11-28,126538,1.0,214.0,0.0017049483336919469,0.0017049483336919469,-0.006675831121223608,-0.002412028404808142,-0.0017942631215415172,0.008380779454915555,0,0.006688038949785714,0.008751025523120194,0.7642577355209315,125726,125826.0,124840.0,73.7968842465215,71.2050255890895,-2.591858657431999,39.16814486348602,130373.88121262539,111335.9187873746,0.7985140884857661,1.1940563539430649,2820.3428733287874,2353.5427290301363,466.80014429865105,43.78378378378378,55.44500106941873,986.0,1.0078981095802628,125910.72434955071,124793.88727525323,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,125731.0,126576.0,125626.0,124773.0,0.0064
2023-11-29,126166,0.0,807.0,0.006418464817745884,0.006418464817745884,0.0081343563023335,-0.00030021489065856777,0.007259643704328633,-0.0017158914845876172,0,0.007552562903871813,0.008545625869956712,0.8837928337611708,126541,126916.0,125388.0,76.6850423166893,73.11282514030307,-3.572217176386232,39.54309528456983,130657.49254440838,112376.00745559162,0.7543146783432852,1.0172587133731414,2824.9136273110053,2447.8169086863104,377.09671862469486,81.79190751445087,53.65685111146363,1528.0,1.0121861741155453,125995.81623303382,125043.36231611628,1,1.0,1.0,0.0,1.0,1.0,0.0,1.0,126538.0,125517.0,126035.0,125957.0,-0.0029
2023-11-30,127331,1.0,-372.0,-0.0029398283519574964,-0.0029398283519574964,0.003459767280941106,0.005170614339093493,0.0010393938191772811,-0.0063995956328986026,0,0.004679188661066517,0.006092300844015938,0.7680495072173879,126168,127388.0,126018.0,72.5387490836496,70.78468334485339,-1.7540657387962142,40.38554037774935,130514.23173620555,113882.66826379445,0.8086029770150004,1.2344119080600005,2766.6267408035055,2511.57887510975,255.04786569375574,52.04081632653061,59.20550254158849,1370.0,1.0108714628069007,126440.87748868922,125459.29644045877,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,126166.0,125731.0,126576.0,125626.0,0.0092
2023-12-01,128185,1.0,1165.0,0.009233866493350007,0.009233866493350007,0.006266892158877102,0.012725580803461423,0.005964795853874438,0.002966974334472905,1,0.006373159653732466,0.005664341781265222,1.1251368472876506,127331,127399.0,126168.0,76.93292455363992,73.61797721307148,-3.3149473405684375,41.359849116436074,130345.53492968187,115470.06507031813,0.8547585420757737,1.4190341683030947,2782.3663397984346,2565.736368047487,216.6299717509478,97.34271199687377,77.05847861261849,1231.0,1.009756832160294,127022.25165912614,125954.8789058299,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,127331.0,126538.0,125517.0,126035.0,0.0067
2023-12-04,126803,0.0,854.0,0.006706929184566279,0.006706929184566279,0.016002726566586967,0.01301585294536034,0.02125608483313024,-0.009295797382020687,1,0.0064244868707893695,0.0058229558310953795,1.103303383563676,128183,128185.0,126656.0,79.62200064244004,75.49412829486404,-4.127872347576002,42.26925031362716,130374.57837002659,116754.2216299734,0.7377764446122252,0.9511057784489,2831.1154120617284,2618.812176850335,212.30323521139326,100.0,83.12784277446819,1529.0,1.0120720692268823,126949.16777275076,126109.08274113355,1,1.0,1.0,0.0,1.0,1.0,0.0,1.0,128185.0,126166.0,125731.0,126576.0,-0.0108
2023-12-05,126903,1.0,-1382.0,-0.010781292662948028,-0.010781292662948028,-0.004146672844790311,0.005048903825119355,0.008526139138319122,-0.0066346198181577165,0,0.01089976996395141,0.0066700160472092564,1.6341444888295116,126802,128183.0,126643.0,65.68208408507311,67.16946866427132,1.4873845791982063,43.44216578712514,130450.33604427373,117542.76395572627,0.7251740280868787,0.9006961123475145,2726.800691902623,2640.409879860793,86.39081204183003,50.58991776903826,82.64420992197074,1540.0,1.0121601667680014,126933.77851516719,126253.43133365472,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,126803.0,127331.0,126538.0,125517.0,0.0008
2023-12-06,125623,0.0,100.0,0.0007886248748059099,0.0007886248748059099,-0.010001170183718822,-0.003361318139337599,0.002884509001248592,0.010789795058524732,0,0.00889501003485695,0.006567921399583909,1.354311279580853,126907,127489.0,126491.0,66.16430568591994,67.44916838936699,1.2848627034470468,44.51195190621249,130432.89608512697,118407.40391487302,0.600025012113463,0.40010004845385216,2621.9751910155464,2636.722942091744,-14.747751076197346,40.83987078910937,63.8099295193826,998.0,1.0078898893992458,126496.85234344479,126138.8074548084,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,126903.0,128185.0,126166.0,125731.0,-0.0101
